x-axis,FFT
+1.2815133E+03,+21.6E-06
+1.2820112E+03,+18.8E-06
+1.2825090E+03,+11.6E-06
+1.2830068E+03,+12.1E-06
+1.2835046E+03,+19.3E-06
+1.2840024E+03,+16.9E-06
+1.2845002E+03,+15.8E-06
+1.2849980E+03,+15.4E-06
+1.2854958E+03,+14.6E-06
+1.2859936E+03,+7.6E-06
+1.2864914E+03,+1.6E-06
+1.2869892E+03,+6.0E-06
+1.2874871E+03,+1.6E-06
+1.2879849E+03,+5.1E-06
+1.2884827E+03,+13.8E-06
+1.2889805E+03,+11.8E-06
+1.2894783E+03,+3.0E-06
+1.2899761E+03,+11.8E-06
+1.2904739E+03,+14.1E-06
+1.2909717E+03,+16.0E-06
+1.2914695E+03,+12.4E-06
+1.2919673E+03,+11.2E-06
+1.2924652E+03,+11.5E-06
+1.2929630E+03,+7.0E-06
+1.2934608E+03,+5.9E-06
+1.2939586E+03,+7.0E-06
+1.2944564E+03,+9.2E-06
+1.2949542E+03,+10.1E-06
+1.2954520E+03,+12.9E-06
+1.2959498E+03,+11.9E-06
+1.2964476E+03,+8.3E-06
+1.2969454E+03,+13.0E-06
+1.2974432E+03,+4.4E-06
+1.2979411E+03,+20.9E-06
+1.2984389E+03,+24.7E-06
+1.2989367E+03,+17.8E-06
+1.2994345E+03,+6.5E-06
+1.2999323E+03,+15.0E-06
+1.3004301E+03,+18.1E-06
+1.3009279E+03,+18.7E-06
+1.3014257E+03,+14.0E-06
+1.3019235E+03,+10.4E-06
+1.3024213E+03,+9.5E-06
+1.3029192E+03,+9.3E-06
+1.3034170E+03,+13.0E-06
+1.3039148E+03,+13.4E-06
+1.3044126E+03,+6.6E-06
+1.3049104E+03,+6.7E-06
+1.3054082E+03,+9.3E-06
+1.3059060E+03,+21.7E-06
+1.3064038E+03,+29.2E-06
+1.3069016E+03,+24.9E-06
+1.3073994E+03,+12.2E-06
+1.3078973E+03,+6.6E-06
+1.3083951E+03,+7.1E-06
+1.3088929E+03,+10.5E-06
+1.3093907E+03,+7.3E-06
+1.3098885E+03,+16.1E-06
+1.3103863E+03,+13.8E-06
+1.3108841E+03,+11.1E-06
+1.3113819E+03,+20.2E-06
+1.3118797E+03,+13.4E-06
+1.3123775E+03,+8.7E-06
+1.3128753E+03,+12.2E-06
+1.3133732E+03,+17.2E-06
+1.3138710E+03,+21.1E-06
+1.3143688E+03,+23.3E-06
+1.3148666E+03,+10.5E-06
+1.3153644E+03,+7.2E-06
+1.3158622E+03,+13.2E-06
+1.3163600E+03,+14.0E-06
+1.3168578E+03,+12.3E-06
+1.3173556E+03,+7.4E-06
+1.3178534E+03,+6.5E-06
+1.3183513E+03,+9.3E-06
+1.3188491E+03,+14.9E-06
+1.3193469E+03,+13.9E-06
+1.3198447E+03,+15.5E-06
+1.3203425E+03,+9.9E-06
+1.3208403E+03,+3.3E-06
+1.3213381E+03,+3.0E-06
+1.3218359E+03,+12.5E-06
+1.3223337E+03,+15.0E-06
+1.3228315E+03,+14.0E-06
+1.3233294E+03,+14.0E-06
+1.3238272E+03,+8.2E-06
+1.3243250E+03,+10.4E-06
+1.3248228E+03,+11.8E-06
+1.3253206E+03,+14.8E-06
+1.3258184E+03,+9.1E-06
+1.3263162E+03,+6.4E-06
+1.3268140E+03,+9.4E-06
+1.3273118E+03,+11.0E-06
+1.3278096E+03,+14.8E-06
+1.3283074E+03,+17.9E-06
+1.3288053E+03,+6.9E-06
+1.3293031E+03,+11.7E-06
+1.3298009E+03,+11.4E-06
+1.3302987E+03,+27.1E-06
+1.3307965E+03,+25.8E-06
+1.3312943E+03,+27.3E-06
+1.3317921E+03,+18.6E-06
+1.3322899E+03,+16.3E-06
+1.3327877E+03,+10.8E-06
+1.3332855E+03,+5.1E-06
+1.3337834E+03,+11.5E-06
+1.3342812E+03,+11.2E-06
+1.3347790E+03,+12.1E-06
+1.3352768E+03,+9.2E-06
+1.3357746E+03,+9.3E-06
+1.3362724E+03,+18.0E-06
+1.3367702E+03,+18.1E-06
+1.3372680E+03,+7.8E-06
+1.3377658E+03,+7.2E-06
+1.3382636E+03,+16.9E-06
+1.3387614E+03,+17.5E-06
+1.3392593E+03,+6.7E-06
+1.3397571E+03,+9.7E-06
+1.3402549E+03,+16.1E-06
+1.3407527E+03,+13.0E-06
+1.3412505E+03,+12.8E-06
+1.3417483E+03,+16.3E-06
+1.3422461E+03,+16.6E-06
+1.3427439E+03,+20.5E-06
+1.3432417E+03,+20.3E-06
+1.3437395E+03,+9.0E-06
+1.3442374E+03,+3.9E-06
+1.3447352E+03,+9.3E-06
+1.3452330E+03,+10.1E-06
+1.3457308E+03,+13.7E-06
+1.3462286E+03,+11.7E-06
+1.3467264E+03,+5.4E-06
+1.3472242E+03,+8.8E-06
+1.3477220E+03,+7.6E-06
+1.3482198E+03,+7.4E-06
+1.3487176E+03,+12.7E-06
+1.3492155E+03,+19.5E-06
+1.3497133E+03,+23.4E-06
+1.3502111E+03,+16.8E-06
+1.3507089E+03,+18.9E-06
+1.3512067E+03,+18.8E-06
+1.3517045E+03,+16.9E-06
+1.3522023E+03,+11.2E-06
+1.3527001E+03,+15.0E-06
+1.3531979E+03,+16.3E-06
+1.3536957E+03,+5.6E-06
+1.3541935E+03,+9.8E-06
+1.3546914E+03,+17.4E-06
+1.3551892E+03,+16.2E-06
+1.3556870E+03,+9.9E-06
+1.3561848E+03,+9.4E-06
+1.3566826E+03,+7.6E-06
+1.3571804E+03,+10.8E-06
+1.3576782E+03,+13.0E-06
+1.3581760E+03,+8.0E-06
+1.3586738E+03,+10.6E-06
+1.3591716E+03,+10.9E-06
+1.3596695E+03,+8.0E-06
+1.3601673E+03,+11.5E-06
+1.3606651E+03,+11.3E-06
+1.3611629E+03,+13.1E-06
+1.3616607E+03,+10.8E-06
+1.3621585E+03,+4.5E-06
+1.3626563E+03,+6.0E-06
+1.3631541E+03,+12.2E-06
+1.3636519E+03,+12.9E-06
+1.3641497E+03,+3.9E-06
+1.3646476E+03,+2.4E-06
+1.3651454E+03,+8.2E-06
+1.3656432E+03,+11.0E-06
+1.3661410E+03,+13.3E-06
+1.3666388E+03,+8.1E-06
+1.3671366E+03,+6.3E-06
+1.3676344E+03,+13.0E-06
+1.3681322E+03,+10.0E-06
+1.3686300E+03,+13.9E-06
+1.3691278E+03,+12.9E-06
+1.3696256E+03,+7.7E-06
+1.3701235E+03,+7.6E-06
+1.3706213E+03,+6.9E-06
+1.3711191E+03,+5.5E-06
+1.3716169E+03,+12.2E-06
+1.3721147E+03,+16.6E-06
+1.3726125E+03,+13.3E-06
+1.3731103E+03,+17.5E-06
+1.3736081E+03,+23.7E-06
+1.3741059E+03,+15.7E-06
+1.3746037E+03,+7.4E-06
+1.3751016E+03,+5.0E-06
+1.3755994E+03,+6.7E-06
+1.3760972E+03,+9.4E-06
+1.3765950E+03,+8.7E-06
+1.3770928E+03,+14.0E-06
+1.3775906E+03,+6.2E-06
+1.3780884E+03,+4.5E-06
+1.3785862E+03,+9.7E-06
+1.3790840E+03,+9.5E-06
+1.3795818E+03,+7.2E-06
+1.3800796E+03,+9.4E-06
+1.3805775E+03,+12.3E-06
+1.3810753E+03,+14.9E-06
+1.3815731E+03,+10.5E-06
+1.3820709E+03,+3.3E-06
+1.3825687E+03,+2.0E-06
+1.3830665E+03,+2.0E-06
+1.3835643E+03,+5.6E-06
+1.3840621E+03,+14.1E-06
+1.3845599E+03,+13.4E-06
+1.3850577E+03,+10.6E-06
+1.3855556E+03,+11.9E-06
+1.3860534E+03,+11.0E-06
+1.3865512E+03,+6.1E-06
+1.3870490E+03,+2.8E-06
+1.3875468E+03,+5.3E-06
+1.3880446E+03,+9.8E-06
+1.3885424E+03,+10.4E-06
+1.3890402E+03,+6.1E-06
+1.3895380E+03,+8.3E-06
+1.3900358E+03,+10.5E-06
+1.3905337E+03,+15.8E-06
+1.3910315E+03,+17.2E-06
+1.3915293E+03,+9.0E-06
+1.3920271E+03,+6.1E-06
+1.3925249E+03,+9.3E-06
+1.3930227E+03,+10.6E-06
+1.3935205E+03,+10.6E-06
+1.3940183E+03,+11.4E-06
+1.3945161E+03,+12.5E-06
+1.3950139E+03,+7.9E-06
+1.3955117E+03,+4.7E-06
+1.3960096E+03,+6.9E-06
+1.3965074E+03,+16.2E-06
+1.3970052E+03,+14.1E-06
+1.3975030E+03,+3.8E-06
+1.3980008E+03,+11.3E-06
+1.3984986E+03,+14.0E-06
+1.3989964E+03,+6.6E-06
+1.3994942E+03,+14.1E-06
+1.3999920E+03,+27.0E-06
+1.4004898E+03,+17.8E-06
+1.4009877E+03,+14.5E-06
+1.4014855E+03,+11.9E-06
+1.4019833E+03,+9.0E-06
+1.4024811E+03,+5.8E-06
+1.4029789E+03,+7.7E-06
+1.4034767E+03,+14.3E-06
+1.4039745E+03,+10.9E-06
+1.4044723E+03,+9.5E-06
+1.4049701E+03,+12.1E-06
+1.4054679E+03,+8.6E-06
+1.4059658E+03,+8.5E-06
+1.4064636E+03,+11.6E-06
+1.4069614E+03,+16.3E-06
+1.4074592E+03,+11.4E-06
+1.4079570E+03,+7.2E-06
+1.4084548E+03,+8.2E-06
+1.4089526E+03,+10.2E-06
+1.4094504E+03,+8.8E-06
+1.4099482E+03,+17.4E-06
+1.4104460E+03,+26.4E-06
+1.4109438E+03,+17.2E-06
+1.4114417E+03,+6.1E-06
+1.4119395E+03,+7.6E-06
+1.4124373E+03,+3.7E-06
+1.4129351E+03,+12.3E-06
+1.4134329E+03,+11.6E-06
+1.4139307E+03,+22.7E-06
+1.4144285E+03,+32.7E-06
+1.4149263E+03,+29.2E-06
+1.4154241E+03,+19.2E-06
+1.4159219E+03,+11.8E-06
+1.4164198E+03,+7.2E-06
+1.4169176E+03,+7.6E-06
+1.4174154E+03,+7.7E-06
+1.4179132E+03,+8.5E-06
+1.4184110E+03,+7.1E-06
+1.4189088E+03,+7.3E-06
+1.4194066E+03,+8.3E-06
+1.4199044E+03,+14.7E-06
+1.4204022E+03,+9.7E-06
+1.4209000E+03,+3.3E-06
+1.4213978E+03,+3.0E-06
+1.4218957E+03,+6.8E-06
+1.4223935E+03,+2.5E-06
+1.4228913E+03,+6.9E-06
+1.4233891E+03,+11.4E-06
+1.4238869E+03,+18.4E-06
+1.4243847E+03,+18.9E-06
+1.4248825E+03,+8.9E-06
+1.4253803E+03,+6.5E-06
+1.4258781E+03,+7.4E-06
+1.4263759E+03,+13.6E-06
+1.4268738E+03,+18.6E-06
+1.4273716E+03,+17.9E-06
+1.4278694E+03,+11.3E-06
+1.4283672E+03,+7.7E-06
+1.4288650E+03,+8.1E-06
+1.4293628E+03,+8.2E-06
+1.4298606E+03,+6.6E-06
+1.4303584E+03,+7.4E-06
+1.4308562E+03,+10.6E-06
+1.4313540E+03,+6.1E-06
+1.4318519E+03,+4.4E-06
+1.4323497E+03,+7.3E-06
+1.4328475E+03,+7.7E-06
+1.4333453E+03,+14.9E-06
+1.4338431E+03,+14.8E-06
+1.4343409E+03,+11.7E-06
+1.4348387E+03,+17.1E-06
+1.4353365E+03,+18.3E-06
+1.4358343E+03,+14.8E-06
+1.4363321E+03,+9.3E-06
+1.4368299E+03,+8.0E-06
+1.4373278E+03,+11.2E-06
+1.4378256E+03,+8.7E-06
+1.4383234E+03,+8.1E-06
+1.4388212E+03,+9.3E-06
+1.4393190E+03,+12.5E-06
+1.4398168E+03,+11.7E-06
+1.4403146E+03,+10.5E-06
+1.4408124E+03,+12.7E-06
+1.4413102E+03,+10.7E-06
+1.4418080E+03,+14.8E-06
+1.4423059E+03,+23.8E-06
+1.4428037E+03,+20.0E-06
+1.4433015E+03,+7.7E-06
+1.4437993E+03,+11.3E-06
+1.4442971E+03,+13.3E-06
+1.4447949E+03,+18.4E-06
+1.4452927E+03,+6.2E-06
+1.4457905E+03,+6.4E-06
+1.4462883E+03,+3.4E-06
+1.4467861E+03,+8.0E-06
+1.4472840E+03,+13.0E-06
+1.4477818E+03,+7.7E-06
+1.4482796E+03,+16.3E-06
+1.4487774E+03,+13.1E-06
+1.4492752E+03,+3.5E-06
+1.4497730E+03,+7.6E-06
+1.4502708E+03,+12.8E-06
+1.4507686E+03,+16.8E-06
+1.4512664E+03,+14.9E-06
+1.4517642E+03,+8.8E-06
+1.4522620E+03,+10.0E-06
+1.4527599E+03,+14.1E-06
+1.4532577E+03,+8.9E-06
+1.4537555E+03,+9.2E-06
+1.4542533E+03,+7.3E-06
+1.4547511E+03,+7.3E-06
+1.4552489E+03,+6.9E-06
+1.4557467E+03,+8.3E-06
+1.4562445E+03,+10.3E-06
+1.4567423E+03,+6.2E-06
+1.4572401E+03,+6.5E-06
+1.4577380E+03,+18.6E-06
+1.4582358E+03,+7.3E-06
+1.4587336E+03,+7.0E-06
+1.4592314E+03,+13.5E-06
+1.4597292E+03,+13.3E-06
+1.4602270E+03,+9.5E-06
+1.4607248E+03,+17.5E-06
+1.4612226E+03,+14.0E-06
+1.4617204E+03,+5.2E-06
+1.4622182E+03,+5.8E-06
+1.4627160E+03,+7.4E-06
+1.4632139E+03,+10.5E-06
+1.4637117E+03,+19.4E-06
+1.4642095E+03,+14.8E-06
+1.4647073E+03,+9.3E-06
+1.4652051E+03,+11.9E-06
+1.4657029E+03,+14.5E-06
+1.4662007E+03,+12.1E-06
+1.4666985E+03,+5.4E-06
+1.4671963E+03,+5.1E-06
+1.4676941E+03,+10.0E-06
+1.4681920E+03,+12.2E-06
+1.4686898E+03,+14.3E-06
+1.4691876E+03,+14.7E-06
+1.4696854E+03,+17.8E-06
+1.4701832E+03,+21.9E-06
+1.4706810E+03,+20.0E-06
+1.4711788E+03,+11.9E-06
+1.4716766E+03,+3.4E-06
+1.4721744E+03,+5.1E-06
+1.4726722E+03,+9.6E-06
+1.4731701E+03,+8.1E-06
+1.4736679E+03,+12.1E-06
+1.4741657E+03,+15.4E-06
+1.4746635E+03,+6.6E-06
+1.4751613E+03,+5.3E-06
+1.4756591E+03,+14.5E-06
+1.4761569E+03,+19.2E-06
+1.4766547E+03,+11.2E-06
+1.4771525E+03,+6.0E-06
+1.4776503E+03,+7.1E-06
+1.4781481E+03,+8.4E-06
+1.4786460E+03,+4.1E-06
+1.4791438E+03,+2.2E-06
+1.4796416E+03,+11.7E-06
+1.4801394E+03,+14.5E-06
+1.4806372E+03,+15.0E-06
+1.4811350E+03,+22.7E-06
+1.4816328E+03,+30.1E-06
+1.4821306E+03,+27.8E-06
+1.4826284E+03,+17.4E-06
+1.4831262E+03,+23.6E-06
+1.4836241E+03,+20.7E-06
+1.4841219E+03,+10.0E-06
+1.4846197E+03,+8.3E-06
+1.4851175E+03,+9.3E-06
+1.4856153E+03,+8.2E-06
+1.4861131E+03,+14.3E-06
+1.4866109E+03,+17.9E-06
+1.4871087E+03,+10.8E-06
+1.4876065E+03,+13.8E-06
+1.4881043E+03,+22.8E-06
+1.4886022E+03,+19.9E-06
+1.4891000E+03,+7.2E-06
+1.4895978E+03,+3.2E-06
+1.4900956E+03,+9.8E-06
+1.4905934E+03,+12.7E-06
+1.4910912E+03,+14.8E-06
+1.4915890E+03,+20.9E-06
+1.4920868E+03,+26.9E-06
+1.4925846E+03,+18.8E-06
+1.4930824E+03,+8.5E-06
+1.4935802E+03,+15.4E-06
+1.4940781E+03,+11.7E-06
+1.4945759E+03,+5.6E-06
+1.4950737E+03,+6.4E-06
+1.4955715E+03,+9.8E-06
+1.4960693E+03,+8.9E-06
+1.4965671E+03,+10.6E-06
+1.4970649E+03,+15.9E-06
+1.4975627E+03,+17.3E-06
+1.4980605E+03,+16.9E-06
+1.4985583E+03,+14.9E-06
+1.4990562E+03,+9.4E-06
+1.4995540E+03,+7.1E-06
+1.5000518E+03,+14.2E-06
+1.5005496E+03,+6.9E-06
+1.5010474E+03,+18.5E-06
+1.5015452E+03,+8.8E-06
+1.5020430E+03,+5.0E-06
+1.5025408E+03,+9.4E-06
+1.5030386E+03,+16.4E-06
+1.5035364E+03,+14.8E-06
+1.5040342E+03,+13.6E-06
+1.5045321E+03,+13.7E-06
+1.5050299E+03,+10.4E-06
+1.5055277E+03,+9.9E-06
+1.5060255E+03,+12.0E-06
+1.5065233E+03,+14.1E-06
+1.5070211E+03,+15.1E-06
+1.5075189E+03,+12.4E-06
+1.5080167E+03,+14.5E-06
+1.5085145E+03,+13.3E-06
+1.5090123E+03,+8.2E-06
+1.5095102E+03,+13.2E-06
+1.5100080E+03,+24.7E-06
+1.5105058E+03,+27.9E-06
+1.5110036E+03,+18.0E-06
+1.5115014E+03,+10.6E-06
+1.5119992E+03,+11.6E-06
+1.5124970E+03,+10.2E-06
+1.5129948E+03,+7.7E-06
+1.5134926E+03,+7.5E-06
+1.5139904E+03,+8.2E-06
+1.5144883E+03,+15.2E-06
+1.5149861E+03,+15.4E-06
+1.5154839E+03,+10.8E-06
+1.5159817E+03,+5.5E-06
+1.5164795E+03,+6.0E-06
+1.5169773E+03,+11.2E-06
+1.5174751E+03,+9.3E-06
+1.5179729E+03,+5.7E-06
+1.5184707E+03,+6.8E-06
+1.5189685E+03,+9.9E-06
+1.5194663E+03,+8.4E-06
+1.5199642E+03,+6.9E-06
+1.5204620E+03,+7.6E-06
+1.5209598E+03,+6.2E-06
+1.5214576E+03,+5.4E-06
+1.5219554E+03,+5.1E-06
+1.5224532E+03,+8.5E-06
+1.5229510E+03,+19.6E-06
+1.5234488E+03,+10.6E-06
+1.5239466E+03,+16.4E-06
+1.5244444E+03,+9.7E-06
+1.5249423E+03,+7.0E-06
+1.5254401E+03,+19.8E-06
+1.5259379E+03,+22.8E-06
+1.5264357E+03,+20.7E-06
+1.5269335E+03,+17.5E-06
+1.5274313E+03,+12.5E-06
+1.5279291E+03,+9.4E-06
+1.5284269E+03,+12.3E-06
+1.5289247E+03,+10.2E-06
+1.5294225E+03,+5.4E-06
+1.5299204E+03,+14.7E-06
+1.5304182E+03,+25.8E-06
+1.5309160E+03,+25.7E-06
+1.5314138E+03,+14.9E-06
+1.5319116E+03,+12.8E-06
+1.5324094E+03,+25.6E-06
+1.5329072E+03,+25.2E-06
+1.5334050E+03,+7.1E-06
+1.5339028E+03,+16.9E-06
+1.5344006E+03,+21.9E-06
+1.5348984E+03,+9.9E-06
+1.5353963E+03,+12.6E-06
+1.5358941E+03,+9.1E-06
+1.5363919E+03,+6.2E-06
+1.5368897E+03,+4.8E-06
+1.5373875E+03,+12.0E-06
+1.5378853E+03,+16.4E-06
+1.5383831E+03,+8.1E-06
+1.5388809E+03,+9.2E-06
+1.5393787E+03,+6.3E-06
+1.5398765E+03,+11.3E-06
+1.5403744E+03,+10.8E-06
+1.5408722E+03,+12.6E-06
+1.5413700E+03,+10.5E-06
+1.5418678E+03,+7.5E-06
+1.5423656E+03,+4.9E-06
+1.5428634E+03,+3.8E-06
+1.5433612E+03,+4.7E-06
+1.5438590E+03,+9.5E-06
+1.5443568E+03,+11.4E-06
+1.5448546E+03,+8.3E-06
+1.5453524E+03,+10.5E-06
+1.5458503E+03,+7.3E-06
+1.5463481E+03,+4.4E-06
+1.5468459E+03,+13.4E-06
+1.5473437E+03,+14.8E-06
+1.5478415E+03,+11.4E-06
+1.5483393E+03,+10.6E-06
+1.5488371E+03,+4.5E-06
+1.5493349E+03,+7.5E-06
+1.5498327E+03,+9.0E-06
+1.5503305E+03,+11.9E-06
+1.5508284E+03,+10.0E-06
+1.5513262E+03,+6.1E-06
+1.5518240E+03,+9.1E-06
+1.5523218E+03,+20.2E-06
+1.5528196E+03,+20.4E-06
+1.5533174E+03,+10.0E-06
+1.5538152E+03,+6.0E-06
+1.5543130E+03,+8.7E-06
+1.5548108E+03,+16.0E-06
+1.5553086E+03,+18.7E-06
+1.5558065E+03,+15.8E-06
+1.5563043E+03,+14.4E-06
+1.5568021E+03,+15.0E-06
+1.5572999E+03,+9.1E-06
+1.5577977E+03,+17.0E-06
+1.5582955E+03,+10.5E-06
+1.5587933E+03,+15.0E-06
+1.5592911E+03,+22.8E-06
+1.5597889E+03,+13.3E-06
+1.5602867E+03,+4.7E-06
+1.5607845E+03,+5.7E-06
+1.5612824E+03,+11.9E-06
+1.5617802E+03,+8.8E-06
+1.5622780E+03,+5.0E-06
+1.5627758E+03,+11.3E-06
+1.5632736E+03,+10.3E-06
+1.5637714E+03,+7.3E-06
+1.5642692E+03,+9.0E-06
+1.5647670E+03,+13.7E-06
+1.5652648E+03,+12.9E-06
+1.5657626E+03,+6.3E-06
+1.5662605E+03,+8.1E-06
+1.5667583E+03,+14.7E-06
+1.5672561E+03,+15.0E-06
+1.5677539E+03,+7.2E-06
+1.5682517E+03,+16.4E-06
+1.5687495E+03,+13.2E-06
+1.5692473E+03,+12.2E-06
+1.5697451E+03,+20.9E-06
+1.5702429E+03,+24.4E-06
+1.5707407E+03,+21.5E-06
+1.5712386E+03,+9.5E-06
+1.5717364E+03,+13.7E-06
+1.5722342E+03,+6.4E-06
+1.5727320E+03,+10.1E-06
+1.5732298E+03,+6.5E-06
+1.5737276E+03,+5.2E-06
+1.5742254E+03,+9.6E-06
+1.5747232E+03,+8.4E-06
+1.5752210E+03,+7.0E-06
+1.5757188E+03,+12.8E-06
+1.5762166E+03,+12.6E-06
+1.5767145E+03,+5.9E-06
+1.5772123E+03,+6.3E-06
+1.5777101E+03,+10.2E-06
+1.5782079E+03,+9.8E-06
+1.5787057E+03,+12.4E-06
+1.5792035E+03,+11.3E-06
+1.5797013E+03,+10.0E-06
+1.5801991E+03,+14.1E-06
+1.5806969E+03,+12.2E-06
+1.5811947E+03,+7.5E-06
+1.5816926E+03,+7.6E-06
+1.5821904E+03,+3.1E-06
+1.5826882E+03,+11.2E-06
+1.5831860E+03,+7.3E-06
+1.5836838E+03,+4.5E-06
+1.5841816E+03,+12.4E-06
+1.5846794E+03,+16.6E-06
+1.5851772E+03,+13.4E-06
+1.5856750E+03,+11.3E-06
+1.5861728E+03,+15.7E-06
+1.5866706E+03,+15.6E-06
+1.5871685E+03,+9.4E-06
+1.5876663E+03,+8.4E-06
+1.5881641E+03,+8.2E-06
+1.5886619E+03,+6.7E-06
+1.5891597E+03,+5.2E-06
+1.5896575E+03,+6.1E-06
+1.5901553E+03,+7.0E-06
+1.5906531E+03,+4.8E-06
+1.5911509E+03,+6.6E-06
+1.5916487E+03,+7.5E-06
+1.5921466E+03,+10.3E-06
+1.5926444E+03,+8.9E-06
+1.5931422E+03,+6.7E-06
+1.5936400E+03,+7.1E-06
+1.5941378E+03,+8.2E-06
+1.5946356E+03,+10.2E-06
+1.5951334E+03,+6.8E-06
+1.5956312E+03,+15.2E-06
+1.5961290E+03,+13.6E-06
+1.5966268E+03,+15.1E-06
+1.5971247E+03,+14.0E-06
+1.5976225E+03,+27.0E-06
+1.5981203E+03,+25.3E-06
+1.5986181E+03,+10.0E-06
+1.5991159E+03,+5.9E-06
+1.5996137E+03,+10.6E-06
+1.6001115E+03,+14.5E-06
+1.6006093E+03,+9.9E-06
+1.6011071E+03,+19.2E-06
+1.6016049E+03,+22.7E-06
+1.6021027E+03,+12.0E-06
+1.6026006E+03,+4.9E-06
+1.6030984E+03,+8.2E-06
+1.6035962E+03,+3.4E-06
+1.6040940E+03,+8.3E-06
+1.6045918E+03,+2.4E-06
+1.6050896E+03,+4.2E-06
+1.6055874E+03,+11.4E-06
+1.6060852E+03,+24.4E-06
+1.6065830E+03,+23.4E-06
+1.6070808E+03,+15.8E-06
+1.6075787E+03,+17.3E-06
+1.6080765E+03,+10.3E-06
+1.6085743E+03,+6.5E-06
+1.6090721E+03,+8.7E-06
+1.6095699E+03,+5.7E-06
+1.6100677E+03,+5.1E-06
+1.6105655E+03,+2.9E-06
+1.6110633E+03,+8.5E-06
+1.6115611E+03,+11.2E-06
+1.6120589E+03,+10.8E-06
+1.6125568E+03,+11.9E-06
+1.6130546E+03,+22.2E-06
+1.6135524E+03,+29.2E-06
+1.6140502E+03,+10.0E-06
+1.6145480E+03,+14.3E-06
+1.6150458E+03,+18.4E-06
+1.6155436E+03,+18.0E-06
+1.6160414E+03,+12.0E-06
+1.6165392E+03,+11.6E-06
+1.6170370E+03,+14.8E-06
+1.6175348E+03,+16.0E-06
+1.6180327E+03,+16.1E-06
+1.6185305E+03,+9.7E-06
+1.6190283E+03,+12.5E-06
+1.6195261E+03,+12.8E-06
+1.6200239E+03,+12.0E-06
+1.6205217E+03,+10.5E-06
+1.6210195E+03,+13.4E-06
+1.6215173E+03,+19.9E-06
+1.6220151E+03,+10.4E-06
+1.6225129E+03,+8.5E-06
+1.6230108E+03,+13.3E-06
+1.6235086E+03,+17.9E-06
+1.6240064E+03,+18.0E-06
+1.6245042E+03,+12.3E-06
+1.6250020E+03,+8.6E-06
+1.6254998E+03,+13.1E-06
+1.6259976E+03,+13.8E-06
+1.6264954E+03,+7.6E-06
+1.6269932E+03,+4.7E-06
+1.6274910E+03,+1.4E-06
+1.6279888E+03,+4.3E-06
+1.6284867E+03,+7.9E-06
+1.6289845E+03,+10.8E-06
+1.6294823E+03,+11.6E-06
+1.6299801E+03,+10.0E-06
+1.6304779E+03,+20.5E-06
+1.6309757E+03,+22.0E-06
+1.6314735E+03,+11.7E-06
+1.6319713E+03,+8.2E-06
+1.6324691E+03,+14.6E-06
+1.6329669E+03,+16.6E-06
+1.6334648E+03,+15.1E-06
+1.6339626E+03,+19.8E-06
+1.6344604E+03,+18.2E-06
+1.6349582E+03,+7.3E-06
+1.6354560E+03,+4.0E-06
+1.6359538E+03,+5.9E-06
+1.6364516E+03,+5.8E-06
+1.6369494E+03,+6.4E-06
+1.6374472E+03,+10.9E-06
+1.6379450E+03,+14.5E-06
+1.6384429E+03,+11.3E-06
+1.6389407E+03,+4.2E-06
+1.6394385E+03,+10.4E-06
+1.6399363E+03,+13.9E-06
+1.6404341E+03,+21.1E-06
+1.6409319E+03,+25.7E-06
+1.6414297E+03,+20.0E-06
+1.6419275E+03,+14.4E-06
+1.6424253E+03,+12.6E-06
+1.6429231E+03,+11.6E-06
+1.6434209E+03,+12.1E-06
+1.6439188E+03,+11.3E-06
+1.6444166E+03,+12.0E-06
+1.6449144E+03,+12.9E-06
+1.6454122E+03,+22.8E-06
+1.6459100E+03,+30.5E-06
+1.6464078E+03,+24.3E-06
+1.6469056E+03,+20.6E-06
+1.6474034E+03,+8.1E-06
+1.6479012E+03,+19.7E-06
+1.6483990E+03,+16.5E-06
+1.6488969E+03,+8.5E-06
+1.6493947E+03,+4.8E-06
+1.6498925E+03,+10.8E-06
+1.6503903E+03,+19.2E-06
+1.6508881E+03,+24.4E-06
+1.6513859E+03,+16.2E-06
+1.6518837E+03,+18.4E-06
+1.6523815E+03,+17.9E-06
+1.6528793E+03,+8.1E-06
+1.6533771E+03,+8.0E-06
+1.6538750E+03,+5.4E-06
+1.6543728E+03,+8.6E-06
+1.6548706E+03,+17.0E-06
+1.6553684E+03,+11.1E-06
+1.6558662E+03,+9.0E-06
+1.6563640E+03,+19.3E-06
+1.6568618E+03,+26.3E-06
+1.6573596E+03,+26.4E-06
+1.6578574E+03,+15.7E-06
+1.6583552E+03,+8.7E-06
+1.6588530E+03,+7.0E-06
+1.6593509E+03,+8.8E-06
+1.6598487E+03,+9.0E-06
+1.6603465E+03,+9.6E-06
+1.6608443E+03,+8.2E-06
+1.6613421E+03,+2.5E-06
+1.6618399E+03,+8.4E-06
+1.6623377E+03,+11.1E-06
+1.6628355E+03,+11.4E-06
+1.6633333E+03,+7.5E-06
+1.6638311E+03,+6.3E-06
+1.6643290E+03,+20.8E-06
+1.6648268E+03,+15.9E-06
+1.6653246E+03,+9.2E-06
+1.6658224E+03,+19.3E-06
+1.6663202E+03,+20.1E-06
+1.6668180E+03,+10.0E-06
+1.6673158E+03,+7.1E-06
+1.6678136E+03,+5.2E-06
